,Total Long Distance Charges,Total Revenue,Contract_Two Year,Payment Method_Credit Card,Internet Service,Contract_Month-to-Month,Internet Type_None,Total Charges,Internet Type_Fiber Optic,Contract_One Year,Tenure in Months,Monthly Charge,Number of Dependents,Offer_Offer E,Number of Referrals,Churn Label,Latitude,Longitude
2983,22.03,91.38,0,0,1,1,0,69.35,1,0,1,69.35,0,0,0,1,33.148116,-117.306043
2984,1577.62,2890.54,1,1,0,0,1,1355.1,0,0,71,19.9,0,0,0,0,33.148116,-117.306043
2985,441.49,5642.29,0,0,1,0,0,5200.8,1,1,53,100.3,0,0,0,0,33.148116,-117.306043
2986,870.98,3446.43,1,0,1,0,0,2575.45,1,0,37,72.25,0,0,8,0,32.785165,-116.862648
2987,834.75,4120.3099999999995,0,1,1,1,0,3236.35,1,0,35,91.5,0,0,2,0,32.785165,-116.862648
2988,218.0,651.75,0,1,0,0,1,433.75,0,1,20,19.35,0,0,0,0,32.785165,-116.862648
2989,86.85000000000001,403.75,0,1,1,1,0,316.9,0,0,5,64.4,2,0,7,0,32.785165,-116.862648
2990,2837.12,9006.470000000001,1,1,1,0,0,6019.35,1,0,62,96.1,2,0,1,0,32.79697,-116.969082
2991,226.32,2094.7200000000003,0,0,1,1,0,1868.4,1,0,23,85.6,1,0,10,0,32.79697,-116.969082
2992,1768.7,4328.8,0,1,1,0,0,2560.1,0,1,46,56.9,2,0,9,0,32.79697,-116.969082
2993,1838.3999999999999,4489.599999999999,0,1,1,0,0,2651.2,0,1,48,55.8,1,0,1,0,32.79697,-116.969082
2994,1776.2400000000002,9622.04,1,0,1,0,0,7845.8,1,0,72,113.8,0,0,0,0,32.909873,-116.906774
2995,316.4,1053.46,1,1,0,0,1,739.35,0,0,35,19.85,1,0,5,0,32.909873,-116.906774
2996,569.24,837.64,0,1,0,1,1,268.4,0,0,14,19.95,5,0,0,0,32.909873,-116.906774
2997,993.61,5609.509999999999,1,0,1,0,0,4615.9,0,0,67,69.9,1,0,1,0,32.909873,-116.906774
2998,1660.8,7689.8,0,1,1,0,0,6029.0,1,1,60,100.5,0,0,3,0,33.309852,-116.823091
2999,0.0,30.5,0,0,1,1,0,30.5,0,0,1,30.5,1,0,1,1,33.309852,-116.823091
3000,663.68,6576.63,0,1,1,0,0,5762.95,1,1,68,86.45,0,0,5,0,33.309852,-116.823091
3001,1257.9,4379.0,1,0,1,0,0,3121.1,1,0,30,104.1,0,0,0,0,33.044541,-116.833922
3002,707.04,4242.43,0,1,1,1,0,3565.65,1,0,36,94.8,0,0,0,0,33.044541,-116.833922
3003,1503.08,7069.48,1,0,1,0,0,5566.4,1,0,53,104.05,1,0,1,0,33.044541,-116.833922
3004,0.0,2108.35,0,1,1,1,0,2108.35,0,0,48,45.55,2,0,0,0,33.044541,-116.833922
3005,334.8,907.6500000000001,1,0,1,0,0,572.85,1,0,8,69.7,0,1,0,0,32.847336,-116.997605
3006,2227.05,3539.5800000000004,0,1,0,0,1,1328.15,0,1,63,20.5,0,0,0,0,32.847336,-116.997605
3007,306.74,1329.3400000000001,1,1,0,0,1,1022.6,0,0,49,19.9,0,0,0,0,32.847336,-116.997605
3008,337.25,2104.0,1,1,0,0,1,1766.75,0,0,71,24.65,0,0,0,0,33.25283,-116.986079
3009,258.9,875.8,0,0,1,1,0,616.9,0,0,10,65.5,1,0,1,0,33.25283,-116.986079
3010,241.95,551.3499999999999,0,0,0,1,1,309.4,0,0,15,19.8,0,0,0,0,33.25283,-116.986079
3011,1113.0,2575.05,1,1,0,0,1,1462.05,0,0,70,19.55,0,0,2,0,33.17494,-117.242761
3012,1646.3999999999999,2935.41,1,0,0,0,1,1303.5,0,0,70,19.45,0,0,9,0,33.17494,-117.242761
3013,0.0,1912.85,0,0,1,1,0,1912.85,0,0,43,40.45,2,0,0,0,33.17494,-117.242761
3014,374.64,897.74,0,0,1,1,0,523.1,0,0,12,45.05,0,0,0,0,33.17494,-117.242761
3015,457.38,1331.58,1,0,1,0,0,874.2,1,0,11,78.5,0,0,0,0,33.694501,-116.412711
3016,1631.16,2697.3100000000004,0,0,0,0,1,1066.15,0,1,46,24.45,0,0,9,0,33.694501,-116.412711
3017,1614.66,5580.96,0,0,1,0,0,3966.3,0,1,51,76.4,0,0,1,0,33.694501,-116.412711
3018,308.75,5563.85,1,0,1,0,0,5215.1,0,0,65,82.5,2,0,0,0,33.694501,-116.412711
3019,61.230000000000004,861.3100000000001,1,0,0,0,1,826.0,0,0,39,20.15,0,0,0,0,33.694501,-116.412711
3020,1934.64,9708.69,1,0,1,0,0,7774.05,1,0,72,108.1,0,0,0,0,34.667815,-117.536183
3021,2822.4700000000003,4005.0200000000004,0,1,0,1,1,1182.55,0,0,61,19.4,0,0,3,1,34.667815,-117.536183
3022,656.46,1123.6100000000001,0,1,0,1,1,467.15,0,0,21,24.7,1,0,0,0,34.667815,-117.536183
3023,154.5,590.7,0,1,1,1,0,436.2,0,0,10,45.8,0,0,0,0,34.667815,-117.536183
3024,865.1999999999999,2807.47,0,0,1,0,0,1990.5,0,1,24,84.8,2,0,1,0,34.667815,-117.536183
3025,445.79999999999995,1409.65,0,0,1,0,0,943.85,0,1,12,79.2,0,0,3,0,34.875144,-116.821698
3026,29.78,99.33,0,1,1,1,0,69.55,1,0,1,69.55,0,1,0,1,34.875144,-116.821698
3027,54.34,229.09,0,1,1,1,0,174.75,1,0,2,90.75,0,1,0,0,34.875144,-116.821698
3028,277.46999999999997,468.56999999999994,1,1,0,0,1,191.1,0,0,9,20.35,1,0,9,0,34.875144,-116.821698
3029,135.18,1494.63,1,0,1,0,0,1359.45,1,0,18,73.55,0,0,0,0,33.482243,-116.827173
3030,241.43,595.48,0,0,1,1,0,354.05,0,0,7,51.0,0,0,0,1,33.482243,-116.827173
3031,2080.4,6623.549999999999,0,0,1,0,0,4543.15,0,1,70,65.2,0,0,1,0,33.482243,-116.827173
3032,821.76,1319.8600000000001,1,0,0,0,1,498.1,0,0,24,19.75,1,0,0,0,33.482243,-116.827173
3033,1883.52,3624.3199999999997,1,1,0,0,1,1740.8,0,0,64,25.65,0,0,0,0,33.667145,-117.732135
3034,1332.4499999999998,6361.5,0,0,1,1,0,5029.05,1,0,63,81.55,0,0,1,0,33.667145,-117.732135
3035,0.0,926.2,0,0,1,1,0,926.2,0,0,29,31.2,0,0,0,0,33.667145,-117.732135
3036,2211.9500000000003,3960.5,1,0,0,0,1,1748.55,0,0,65,25.3,3,0,9,0,33.667145,-117.732135
3037,77.07,496.42,1,1,1,0,0,419.35,0,0,7,51.3,0,0,0,0,33.902211,-117.914922
3038,468.3,2325.55,0,0,1,1,0,1857.25,1,0,21,86.55,0,0,0,0,33.902211,-117.914922
3039,253.47,6921.52,1,0,1,0,0,6668.05,0,0,71,90.4,0,0,1,0,33.902211,-117.914922
3040,1627.36,3096.26,1,1,0,0,1,1468.9,0,0,56,24.95,2,0,9,0,33.902211,-117.914922
3041,213.72000000000003,5861.67,1,0,1,0,0,5647.95,1,0,52,109.1,0,0,1,0,33.925833,-117.559639
3042,434.88,1148.63,0,0,1,1,0,713.75,0,0,12,61.65,0,0,0,1,33.925833,-117.559639
3043,1041.2,1871.45,1,1,0,0,1,830.25,0,0,40,19.65,0,0,0,0,33.925833,-117.559639
3044,582.4,938.55,0,1,0,1,1,356.15,0,0,20,19.6,0,0,0,0,33.925833,-117.559639
3045,243.59999999999997,7169.5,1,0,1,0,0,6925.9,1,0,60,116.05,0,0,1,0,33.918043,-117.617809
3046,147.52,3755.52,0,0,1,0,0,3608.0,1,1,32,109.55,0,0,0,0,33.918043,-117.617809
3047,301.65,1311.65,0,1,1,0,0,1010.0,0,1,15,65.6,0,0,0,0,33.918043,-117.617809
3048,1081.53,6813.38,0,1,1,1,0,5731.85,1,0,61,94.15,0,0,1,0,33.918043,-117.617809
3049,28.67,72.67,1,0,1,0,0,44.0,0,0,1,44.0,0,1,0,0,36.315979,-119.710852
3050,20.2,975.5,0,0,1,1,0,855.3,1,0,10,85.25,0,0,1,1,36.315979,-119.710852
3051,173.28,504.92999999999995,0,0,1,1,0,321.65,1,0,4,85.65,0,1,0,1,36.315979,-119.710852
3052,13.3,74.35,0,1,0,1,1,61.05,0,0,2,19.4,0,0,0,0,36.315979,-119.710852
3053,789.48,2353.38,1,0,1,0,0,1563.9,1,0,17,94.8,0,0,7,0,35.858054,-119.305858
3054,78.78,301.08000000000004,0,0,1,1,0,222.3,1,0,3,69.55,0,0,0,1,35.858054,-119.305858
3055,3303.63,9893.23,1,1,1,0,0,6589.6,0,0,71,91.25,0,0,7,0,35.858054,-119.305858
3056,24.45,969.0,0,1,1,0,0,864.55,0,1,15,55.2,2,0,0,0,35.858054,-119.305858
3057,1442.48,7154.33,0,0,1,0,0,5621.85,1,1,52,106.5,0,0,9,0,35.996923,-120.000951
3058,35.5,419.3,0,1,1,1,0,428.7,0,0,10,45.25,0,0,0,0,35.996923,-120.000951
3059,981.6899999999999,5433.54,0,1,1,0,0,4451.85,1,1,43,104.3,2,0,0,0,35.996923,-120.000951
3060,55.34,99.54,0,1,0,1,1,44.2,0,0,2,20.75,0,0,0,0,35.996923,-120.000951
3061,357.04,1052.79,1,0,1,0,0,695.75,1,0,8,85.2,0,1,0,0,35.861928,-118.636698
3062,0.0,62.25,0,0,1,1,0,62.25,0,0,2,34.7,0,1,0,1,35.861928,-118.636698
3063,2219.58,7688.53,0,0,1,0,0,5468.95,1,1,57,94.7,0,0,0,0,35.861928,-118.636698
3064,229.68,413.73,0,1,0,1,1,184.05,0,0,6,26.35,3,1,0,0,35.861928,-118.636698
3065,568.48,1393.58,1,0,1,0,0,825.1,0,0,16,54.55,0,0,5,0,36.245926,-118.693138
3066,77.47,4674.01,1,0,1,0,0,4616.05,0,0,61,73.8,0,0,9,0,36.245926,-118.693138
3067,87.78,3775.63,0,0,1,1,0,3687.85,0,0,57,65.2,1,0,3,0,36.245926,-118.693138
3068,2902.4,8531.55,0,1,1,0,0,5629.15,1,1,64,90.25,2,0,9,0,36.245926,-118.693138
3069,391.16999999999996,4427.17,1,0,1,0,0,4036.0,1,0,39,99.75,0,0,0,0,36.391777,-119.372842
3070,2329.92,8646.119999999999,1,0,1,0,0,6316.2,0,0,72,85.15,0,0,5,0,36.391777,-119.372842
3071,0.0,2227.2,0,0,1,1,0,2117.2,0,0,61,33.6,1,0,3,0,36.391777,-119.372842
3072,7.99,56.59,0,0,1,1,0,48.6,0,0,1,48.6,0,1,0,0,36.391777,-119.372842
3073,572.52,6411.82,1,1,1,0,0,5839.3,1,0,52,108.1,0,0,0,0,35.236549,-120.727344
3074,0.0,1838.15,0,0,1,1,0,1838.15,0,0,49,39.2,2,0,8,0,35.236549,-120.727344
3075,0.0,1930.9,0,1,1,0,0,1930.9,0,1,35,53.15,0,0,5,0,35.236549,-120.727344
3076,0.0,4576.0,1,1,1,0,0,4546.0,0,0,72,64.95,0,0,1,0,35.591387,-121.032256
3077,0.0,4145.9,1,0,1,0,0,4145.9,0,0,71,58.25,0,0,2,0,35.591387,-121.032256
3078,1792.08,10321.58,1,1,1,0,0,8529.5,1,0,72,117.15,0,0,1,0,35.591387,-121.032256
3079,1229.9,4701.950000000001,0,0,1,0,0,3472.05,0,1,49,71.8,0,0,9,0,35.591387,-121.032256
3080,0.0,1765.95,1,0,1,0,0,1765.95,0,0,34,56.25,0,0,0,0,35.358953,-118.527064
3081,9.05,84.75,0,0,1,1,0,75.7,1,0,1,75.7,0,1,0,1,35.358953,-118.527064
3082,680.6700000000001,2333.62,0,1,1,1,0,1652.95,0,0,27,56.7,0,0,0,0,35.358953,-118.527064
3083,166.68,278.33000000000004,0,0,0,1,1,111.65,0,0,6,19.7,1,0,0,0,35.358953,-118.527064
3084,223.65,952.1999999999999,1,0,1,0,0,718.55,1,0,9,79.55,0,1,0,0,36.296851,-117.865469
3085,35.28,106.63,0,1,1,1,0,71.35,1,0,1,71.35,0,0,0,1,36.296851,-117.865469
3086,44.28,3133.38,0,0,1,1,0,3089.1,1,0,41,74.25,0,0,0,0,36.296851,-117.865469
3087,0.0,156.1,0,1,1,1,0,156.1,0,0,4,38.55,3,0,3,0,36.296851,-117.865469
3088,201.46,1547.76,1,0,1,0,0,1346.3,1,0,14,95.8,1,0,5,0,35.405722,-117.773354
3089,207.85,662.0,0,0,1,1,0,454.15,0,0,5,88.9,0,0,1,1,35.405722,-117.773354
3090,346.84,858.0899999999999,0,0,0,1,1,511.25,0,0,26,20.3,0,0,0,0,35.405722,-117.773354
3091,710.28,2525.2799999999997,0,1,1,1,0,1815.0,0,0,36,51.05,2,0,3,0,35.405722,-117.773354
3092,441.32,2868.67,1,1,1,0,0,2427.35,1,0,34,71.55,0,0,2,0,37.007238,-119.505661
3093,2212.2200000000003,7361.72,0,1,1,1,0,5149.5,1,0,53,98.4,0,0,1,1,37.007238,-119.505661
3094,649.5999999999999,6636.049999999999,1,1,1,0,0,5986.45,1,0,70,88.0,0,0,9,0,37.007238,-119.505661
3095,1735.94,6563.99,1,0,1,0,0,4828.05,1,0,58,82.5,2,0,1,0,37.007238,-119.505661
3096,371.83,2132.08,1,0,1,0,0,1760.25,1,0,19,94.95,0,0,10,0,36.594542,-119.905245
3097,1685.4299999999998,8436.78,0,0,1,1,0,6751.35,1,0,61,106.35,0,0,3,0,36.594542,-119.905245
3098,1880.02,6557.120000000001,1,1,1,0,0,4677.1,0,0,67,70.9,0,0,8,0,36.594542,-119.905245
3099,2108.88,8229.43,1,0,1,0,0,5980.55,0,0,72,82.3,0,0,1,0,36.594542,-119.905245
3100,0.0,1434.6,1,0,1,0,0,1434.6,0,0,35,39.85,0,0,0,0,36.768774,-119.762633
3101,32.44,76.84,0,0,1,1,0,44.4,0,0,1,44.4,0,1,0,1,36.768774,-119.762633
3102,507.96,5841.31,0,0,1,0,0,5333.35,0,1,68,78.45,3,0,8,0,36.768774,-119.762633
3103,258.72,1026.27,0,1,1,1,0,767.55,0,0,14,55.5,0,0,0,0,36.768774,-119.762633
3104,1575.49,3476.49,1,0,0,0,1,1901.0,0,0,71,24.85,0,0,0,0,36.878709,-119.7645
3105,0.0,446.1,0,0,1,1,0,446.1,0,0,13,35.1,0,0,0,1,36.878709,-119.7645
3106,0.0,394.1,0,0,1,1,0,394.1,0,0,13,30.85,0,0,0,0,36.878709,-119.7645
3107,400.52,1215.27,0,1,0,0,1,814.75,0,1,38,20.25,0,0,1,0,36.878709,-119.7645
3108,293.78999999999996,899.24,1,0,1,0,0,605.45,1,0,7,89.0,0,0,8,0,36.623632,-119.741322
3109,2713.1,8172.299999999999,1,0,1,0,0,5459.2,0,0,65,84.85,0,0,0,0,36.623632,-119.741322
3110,1119.9599999999998,2509.8099999999995,0,0,1,1,0,1389.85,0,0,27,53.8,0,0,1,0,36.623632,-119.741322
3111,365.82000000000005,2443.77,0,0,1,1,0,2077.95,0,0,42,49.55,0,0,0,0,36.623632,-119.741322
3112,0.0,3094.05,1,0,1,0,0,3094.05,0,0,57,55.0,0,0,0,0,36.793601,-119.761131
3113,125.55,541.85,0,0,1,1,0,416.3,1,0,5,81.3,0,1,0,1,36.793601,-119.761131
3114,0.0,444.75,0,1,1,0,0,444.75,0,1,12,33.15,0,0,7,0,36.793601,-119.761131
3115,564.16,3458.71,0,1,1,0,0,2894.55,0,1,41,70.2,1,0,0,0,36.793601,-119.761131
3116,1075.68,9511.93,1,1,1,0,0,8436.25,1,0,72,117.35,0,0,0,0,36.667794,-121.601306
3117,1665.0400000000002,6126.89,1,1,1,0,0,4461.85,0,0,52,85.15,0,0,0,0,36.667794,-121.601306
3118,1537.36,2463.3599999999997,0,0,0,0,1,926.0,0,1,44,20.6,2,0,1,0,36.667794,-121.601306
3119,1122.3300000000002,2216.6800000000003,1,1,0,0,1,1094.35,0,0,57,18.8,0,0,0,0,36.667794,-121.601306
3120,75.94,183.04,1,0,1,0,0,107.1,0,0,2,49.95,0,1,0,0,36.460611,-121.852507
3121,1.28,52.08,0,0,1,1,0,50.8,0,0,1,50.8,0,1,0,1,36.460611,-121.852507
3122,3564.72,5405.92,1,0,0,0,1,1841.2,0,0,72,25.25,0,0,9,0,36.460611,-121.852507
3123,603.36,6047.009999999999,1,1,1,0,0,5443.65,1,0,48,111.8,2,0,10,0,36.460611,-121.852507
3124,520.8,1348.85,1,1,1,0,0,828.05,1,0,12,73.3,0,0,0,0,37.57028,-122.365778
3125,267.3,1070.6,0,0,1,1,0,803.3,1,0,9,83.3,0,0,0,1,37.57028,-122.365778
3126,12.06,821.81,0,0,1,1,0,809.75,1,0,9,90.8,0,1,0,1,37.57028,-122.365778
3127,0.0,113.95,0,1,1,1,0,113.95,0,0,3,34.8,0,0,0,0,37.57028,-122.365778
3128,830.7,3893.1499999999996,1,0,1,0,0,3062.45,0,0,45,70.05,0,0,0,0,37.419725,-122.062947
3129,2110.5,7128.4,0,0,1,1,0,5017.9,1,0,50,103.85,0,0,6,1,37.419725,-122.062947
3130,43.68,1313.93,0,0,1,1,0,1230.25,1,0,13,98.15,0,0,0,1,37.419725,-122.062947
3131,2001.98,7759.18,0,0,1,0,0,5757.2,1,1,62,94.0,0,0,0,0,37.419725,-122.062947
3132,91.89999999999999,500.4,1,0,1,0,0,408.5,1,0,5,85.55,0,1,0,0,37.331762,-122.341444
3133,54.34,81.89,0,0,0,1,1,27.55,0,0,2,19.5,0,0,0,0,37.331762,-122.341444
3134,548.96,1799.81,0,0,0,0,1,1250.85,0,1,47,26.9,0,0,7,0,37.331762,-122.341444
3135,320.76,793.01,0,1,1,1,0,472.25,0,0,11,44.65,0,0,0,0,37.331762,-122.341444
3136,2397.9100000000003,6362.960000000001,0,0,1,0,0,3965.05,0,1,61,65.2,1,0,9,0,37.773147,-122.411287
3137,83.04,317.89,0,0,1,1,0,234.85,0,0,4,56.4,0,0,0,0,37.773147,-122.411287
3138,1544.32,2222.52,0,1,0,0,1,678.2,0,1,38,20.05,0,0,0,0,37.773147,-122.411287
3139,710.26,1875.86,0,0,1,1,0,1165.6,1,0,17,70.5,0,0,0,0,37.773147,-122.411287
3140,636.44,1649.79,1,0,1,0,0,1013.35,1,0,14,75.1,0,0,8,0,37.801776,-122.402293
3141,199.07999999999998,466.08,0,1,0,0,1,267.0,0,1,12,20.05,0,0,0,0,37.801776,-122.402293
3142,457.46999999999997,789.97,1,0,0,0,1,332.5,0,0,13,25.0,3,0,5,0,37.801776,-122.402293
3143,1087.24,5422.59,0,0,1,0,0,4295.35,1,1,44,94.4,2,0,4,0,37.801776,-122.402293
3144,3232.08,11795.78,1,1,1,0,0,8443.7,1,0,72,115.75,0,0,2,0,37.797526,-122.464531
3145,1.17,95.77,0,0,1,1,0,94.6,1,0,1,94.6,0,0,0,1,37.797526,-122.464531
3146,1037.76,3441.91,0,0,1,1,0,2404.15,0,0,32,76.3,1,0,1,0,37.797526,-122.464531
3147,180.88,2908.1800000000003,0,0,1,0,0,2727.3,0,1,34,79.95,0,0,0,0,37.797526,-122.464531
3148,1010.24,3882.6399999999994,1,0,1,0,0,2897.95,1,0,32,90.95,0,0,0,0,37.504133,-122.032347
3149,219.4,632.4,0,0,0,1,1,413.0,0,0,20,19.5,0,0,0,0,37.504133,-122.032347
3150,1485.0,5102.1,1,0,1,0,0,3617.1,0,0,55,64.75,0,0,0,0,37.504133,-122.032347
3151,1896.2,2652.6,1,1,0,0,1,756.4,0,0,38,19.95,3,0,7,0,37.504133,-122.032347
3152,2818.69,6920.9,0,0,1,0,0,4119.4,0,1,67,60.95,0,0,7,0,38.581354,-122.296283
3153,669.5699999999999,3467.42,0,0,1,1,0,2757.85,1,0,33,83.35,0,0,0,1,38.581354,-122.296283
3154,1165.23,1870.48,1,1,0,0,1,740.3,0,0,33,24.5,0,0,1,1,38.581354,-122.296283
3155,2239.96,3663.81,1,1,0,0,1,1423.85,0,0,58,24.35,0,0,0,0,38.581354,-122.296283
3156,257.52000000000004,1943.3700000000001,1,0,1,0,0,1718.95,0,0,29,58.55,0,0,0,0,37.687264,-122.15728
3157,1579.9,4603.51,0,1,1,1,0,2917.5,1,0,35,85.3,0,0,0,1,37.687264,-122.15728
3158,86.54,127.44,0,0,0,1,1,40.9,0,0,2,20.0,0,1,0,0,37.687264,-122.15728
3159,1667.22,5208.62,0,1,1,1,0,3541.4,1,0,37,100.3,0,0,0,0,37.687264,-122.15728
3160,102.75999999999999,1128.1499999999999,1,0,1,0,0,1058.1,1,0,14,80.35,0,0,0,0,37.834341,-122.26437
3161,624.53,2533.7799999999997,0,0,1,1,0,1789.25,1,0,19,95.15,0,0,0,1,37.834341,-122.26437
3162,1019.52,2620.7200000000003,0,0,0,0,1,1601.2,0,1,64,24.4,0,0,0,0,37.834341,-122.26437
3163,2932.48,9625.13,1,0,1,0,0,6692.65,1,0,64,104.4,0,0,0,0,37.834341,-122.26437
3164,462.59999999999997,1971.49,1,0,1,0,0,1443.65,1,0,18,84.95,0,0,0,0,37.878554,-122.26609
3165,282.24,886.94,0,1,1,1,0,604.7,1,0,7,79.65,0,0,0,1,37.878554,-122.26609
3166,365.85,2462.95,0,0,1,1,0,1957.1,0,0,27,71.6,2,0,1,0,37.878554,-122.26609
3167,30.09,50.44,1,1,0,0,1,20.35,0,0,1,20.35,3,0,9,0,37.878554,-122.26609
3168,97.44,1955.19,1,0,1,0,0,1857.75,1,0,24,79.85,2,0,6,0,38.237018,-122.77872
3169,1382.78,3198.08,0,0,1,1,0,1815.3,0,0,34,50.2,0,0,6,0,38.237018,-122.77872
3170,635.04,5699.89,1,0,1,0,0,5064.85,1,0,54,95.1,0,0,0,0,38.237018,-122.77872
3171,477.84000000000003,1167.5900000000001,1,1,0,0,1,689.75,0,0,33,20.35,0,0,0,0,38.237018,-122.77872
3172,1697.7599999999998,3689.5199999999995,0,1,1,0,0,1992.85,0,1,36,54.1,0,0,9,0,38.235021,-122.557332
3173,76.5,689.45,0,0,1,1,0,612.95,0,0,10,62.25,0,0,0,0,38.235021,-122.557332
3174,1689.6100000000001,2686.0600000000004,0,0,0,1,1,996.45,0,0,41,25.25,0,0,0,0,38.235021,-122.557332
3175,252.56,3516.46,0,0,1,0,0,3263.9,0,1,41,80.55,0,0,0,0,38.235021,-122.557332
3176,939.32,5911.42,1,0,1,0,0,4972.1,1,0,46,110.2,1,0,7,0,37.084697,-121.606417
3177,881.7500000000001,3200.35,0,0,1,0,0,2178.6,1,1,25,90.4,0,0,1,1,37.084697,-121.606417
3178,183.26,2937.0600000000004,0,0,1,0,0,2753.8,0,1,34,77.2,1,0,0,0,37.084697,-121.606417
3179,1317.52,2387.67,1,0,0,0,1,1070.15,0,0,43,25.1,3,0,0,0,37.084697,-121.606417
3180,0.0,3334.76,1,1,1,0,0,3353.4,0,0,71,46.35,0,0,9,0,37.070177,-122.010077
3181,61.02,830.12,0,0,1,1,0,769.1,1,0,9,79.75,0,0,3,0,37.070177,-122.010077
3182,2685.48,8574.08,0,0,1,0,0,5848.6,1,1,69,84.45,1,0,7,0,37.070177,-122.010077
3183,424.84,1840.49,0,1,1,1,0,1265.65,0,0,26,49.5,1,0,0,0,37.070177,-122.010077
3184,704.25,4904.5,1,0,1,0,0,4200.25,1,0,45,93.9,0,0,0,0,37.946282,-121.139499
3185,60.300000000000004,300.8,0,0,1,1,0,170.5,0,0,3,60.25,0,0,0,0,37.946282,-121.139499
3186,2160.95,3162.45,0,0,0,0,1,1001.5,0,1,55,19.1,2,0,0,0,37.946282,-121.139499
3187,396.64,691.54,0,1,0,1,1,294.9,0,0,16,19.75,0,0,0,0,37.946282,-121.139499
3188,2360.34,8791.39,0,0,1,0,0,6431.05,1,1,54,115.6,0,0,2,0,37.524721,-120.757977
3189,453.17999999999995,2628.34,0,0,1,1,0,2203.65,0,0,42,50.25,0,0,2,1,37.524721,-120.757977
3190,1528.8799999999999,5007.63,0,0,1,0,0,3478.75,0,1,58,61.05,0,0,1,0,37.524721,-120.757977
3191,413.69,1223.99,1,0,0,0,1,810.3,0,0,41,20.0,0,0,0,0,37.524721,-120.757977
3192,1023.0,6890.0,0,0,1,0,0,5867.0,1,1,60,97.95,0,0,10,0,37.394536,-120.890747
3193,163.09,3673.3900000000003,1,1,1,0,0,3510.3,0,0,47,74.45,0,0,0,0,37.394536,-120.890747
3194,104.72,1104.62,0,0,1,1,0,999.9,1,0,11,94.2,0,0,0,0,37.394536,-120.890747
3195,0.0,25.85,0,1,1,0,0,25.85,0,1,1,25.85,0,0,0,0,37.394536,-120.890747
3196,2424.96,7821.21,1,1,1,0,0,5396.25,0,0,72,77.35,0,0,4,0,38.109125,-120.078597
3197,835.81,5703.76,0,0,1,0,0,4867.95,1,1,53,94.25,0,0,1,1,38.109125,-120.078597
3198,565.08,1766.73,0,0,1,0,0,1201.65,0,1,17,70.35,3,0,5,0,38.109125,-120.078597
3199,15.6,46.8,0,0,0,1,1,31.2,0,0,2,19.65,0,0,0,0,38.109125,-120.078597
3200,251.29999999999998,971.75,1,0,1,0,0,720.45,1,0,10,75.3,0,0,7,0,37.410236,-121.320337
3201,101.64,1337.19,0,0,1,1,0,1235.55,1,0,14,86.1,0,0,1,1,37.410236,-121.320337
3202,2265.48,6565.93,0,1,1,1,0,4300.45,0,0,62,70.45,3,0,9,0,37.410236,-121.320337
3203,1172.8,4196.65,0,0,1,0,0,3023.85,1,1,32,90.8,3,0,6,0,37.410236,-121.320337
3204,63.99,511.89,1,0,1,0,0,447.9,0,0,9,49.2,0,0,0,0,37.521708,-120.426843
3205,0.0,810.2,0,0,1,1,0,810.2,0,0,16,49.95,0,0,1,1,37.521708,-120.426843
3206,3009.13,9019.18,0,0,1,1,0,6010.05,1,0,61,99.15,0,0,1,1,37.521708,-120.426843
3207,2106.94,8348.29,0,0,1,0,0,6241.35,1,1,61,99.9,3,0,3,0,37.521708,-120.426843
3208,1306.8,9016.65,0,1,1,0,0,7629.85,1,1,72,105.75,0,0,7,0,38.618347,-122.908422
3209,1054.48,3657.38,0,1,1,1,0,2602.9,1,0,28,92.35,0,0,1,1,38.618347,-122.908422
3210,1821.96,3396.46,1,1,0,0,1,1574.5,0,0,63,24.65,2,0,5,0,38.618347,-122.908422
3211,318.5,1931.51,1,1,0,0,1,1654.75,0,0,65,25.75,0,0,0,0,38.618347,-122.908422
3212,2102.73,7882.33,1,1,1,0,0,5779.6,1,0,57,101.3,0,0,0,0,38.415003,-122.998726
3213,36.05,110.14999999999999,0,1,1,0,0,74.1,0,1,1,74.1,0,0,0,0,38.415003,-122.998726
3214,1745.82,6789.0199999999995,0,0,1,0,0,5043.2,1,1,53,97.75,0,0,6,0,38.415003,-122.998726
3215,1288.08,8946.380000000001,1,1,1,0,0,7658.3,1,0,72,107.45,2,0,1,0,38.415003,-122.998726
3216,1184.95,7681.099999999999,1,0,1,0,0,6496.15,1,0,65,99.1,0,0,0,0,38.888351,-123.239647
3217,0.0,35.05,0,0,1,1,0,35.05,0,0,1,35.05,0,1,0,1,38.888351,-123.239647
3218,311.04,8273.24,1,1,1,0,0,7962.2,1,0,72,110.6,0,0,7,0,38.888351,-123.239647
3219,635.44,1129.39,0,1,0,1,1,493.95,0,0,26,20.25,1,0,4,0,38.888351,-123.239647
3220,3443.79,9825.79,1,0,1,0,0,6382.0,1,0,69,95.35,0,0,5,0,40.342928,-124.063329
3221,48.96,68.41,0,1,0,1,1,19.45,0,0,1,19.45,0,1,0,1,40.342928,-124.063329
3222,2775.95,7970.0,1,1,1,0,0,5194.05,0,0,59,90.3,2,0,5,0,40.342928,-124.063329
3223,2550.06,6787.5599999999995,1,0,1,0,0,4237.5,0,0,62,69.4,0,0,0,0,40.342928,-124.063329
3224,17.44,617.59,1,0,1,0,0,600.15,1,0,8,74.05,0,0,0,0,40.557314,-124.081662
